file_id,signal_length,duration_seconds,sampling_rate,signal_description,sampling_frequency,respiratory_modulation_type,simulated_respiratory_rate_bpm,simulated_heart_rate_bpm,resp_estimated_respiratory_rate_bpm,resp_respiratory_power,resp_respiratory_frequency_hz,resp_respiratory_modulation_depth,resp_respiratory_envelope_mean,resp_respiratory_envelope_std,resp_respiratory_regularity,resp_expected_respiratory_rate_bpm,resp_respiratory_rate_accuracy,cardiac_mean_heart_rate_bpm,cardiac_heart_rate_std,cardiac_min_heart_rate,cardiac_max_heart_rate,cardiac_num_beats,cardiac_rmssd,cardiac_sdnn,cardiac_pnn50,cardiac_vlf_power,cardiac_lf_power,cardiac_hf_power,cardiac_lf_hf_ratio,cardiac_expected_heart_rate_bpm,cardiac_heart_rate_accuracy,quality_signal_mean,quality_signal_std,quality_signal_min,quality_signal_max,quality_signal_range,quality_signal_skewness,quality_signal_kurtosis,quality_snr_db,quality_signal_stationarity,quality_zero_crossing_rate
rrest-syn092,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,50.0,50.0,4046201.613119259,0.8333333333333334,154.56891842271696,145.66078973425795,154.56891842271696,0.9873228707215228,20.0,-0.5,50.55876143560873,7.370569550224279,50.0,147.7832512315271,176,0.06019298466016493,0.05984902474782114,0.5714285714285714,102.46937849548581,277.1649143473449,404.9295721295085,0.6844768409719885,50.0,0.9888247712878254,-0.06112168038323685,150.18091169073318,-406.37327621045955,831.9057176753892,1238.2789938858486,3.6539713861283887,16.459208707679785,20.0861220586367,0.986463434815085,0.006676190476190476
rrest-syn093,105000,0.27584,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,55.0,55.142857142857146,3322276.982606697,0.9190476190476191,152.87432001802614,144.99943656712324,152.87432001802614,0.9884171681251709,20.0,-0.7571428571428573,55.045871559633035,1.4210854715202004e-14,55.04587155963302,55.04587155963302,193,0.0,0.0,0.0,0.0,8.961142000120044e-59,4.9784122222889134e-60,18.0,55.0,0.9991659716430358,0.058156344777756885,148.98891056710073,-388.9893747283894,822.7485255450979,1211.7379002734874,3.6424021731901144,16.22365812783515,19.563521773805277,0.9852243591223333,0.007380952380952381
rrest-syn094,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,60.0,60.0,4067811.271325134,1.0,150.22998050126986,144.41915577685694,150.22998050126986,0.9891743864468354,20.0,-1.0,60.0,0.0,60.0,60.0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,-0.04422909463752447,147.3532110958775,-370.47532839485996,802.5276095447643,1173.0029379396242,3.589086700716432,15.708259489029814,19.159900081029797,0.9987193049202913,0.00800952380952381
rrest-syn095,105000,0.15407,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,65.0,65.14285714285715,3698984.462488037,1.0857142857142859,147.43263599975793,143.91967863502754,147.43263599975793,0.9901055603170205,20.0,-1.2571428571428576,65.07592190889373,2.842170943040401e-14,65.0759219088937,65.0759219088937,228,0.0,1.1102230246251565e-16,0.0,0.0,2.240285500030011e-59,1.2446030555722283e-60,18.0,65.0,0.9988319706324041,0.061652896777260754,145.68673971261177,-352.0584415315261,777.5413422083255,1129.5997837398518,3.504055766821404,14.948534909569048,18.828574700493593,0.9882545579609874,0.008685714285714286
rrest-syn096,105000,0.63431,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,70.0,70.0,3394526.3963062237,1.1666666666666667,144.09322303232727,143.27558957064375,144.09322303232727,0.9906031050914389,20.0,-1.5,70.09345794392526,2.842170943040401e-14,70.09345794392523,70.09345794392523,245,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,70.0,0.9986648865153535,-0.009994522670103721,143.6849877175678,-333.6284092944618,744.6838435331168,1078.3122528275785,3.409562240480298,14.158069572740498,18.572263273929785,0.9895230714139107,0.009333333333333334
rrest-syn097,105000,0.3977,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,75.0,74.85714285714286,2599713.858097498,1.2476190476190476,140.75958436139322,142.871997005457,140.75958436139322,0.9912829210493114,20.0,-1.7428571428571429,75.0,0.0,75.0,75.0,263,0.0,1.1102230246251565e-16,0.0,1.58377832594254e-59,4.818259027132154e-59,9.289695958677862e-59,0.5186670315761231,75.0,1.0,0.03810148268811995,141.81972124211725,-316.14083039252046,721.0134684101997,1037.1542988027202,3.300210105955736,13.271868503064258,18.36175187612791,0.9905200447820262,0.010647619047619048
rrest-syn098,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,80.0,80.00000000000001,4073769.790020929,1.3333333333333335,137.17864240673083,142.38580897238313,137.17864240673083,0.9917507623160996,20.0,-2.000000000000001,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.01965438985389947,139.80647006322306,-299.079671918533,699.4431045207078,998.5227764392408,3.1902565850701086,12.421458286763949,18.196128115663107,0.9983833995563678,0.010657142857142856
rrest-syn099,105000,0.73187,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,85.0,85.14285714285715,3511430.330635684,1.4190476190476191,133.7219204365152,141.99236432548705,133.7219204365152,0.9922874515492283,20.0,-2.2571428571428576,85.22727272727273,0.0,85.22727272727273,85.22727272727273,298,0.0,1.1102230246251565e-16,0.0,0.0,1.7900296550813168e-61,2.509019801215579e-60,0.07134378350517907,85.0,0.997326203208556,-0.019945725708561856,137.919148659898,-282.90865044000896,677.0174406737665,959.9260911137754,3.074329735508641,11.542472242168568,18.051643699146645,0.9931547441652968,0.011447619047619048
rrest-syn100,105000,0.67369,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,90.0,20.000000000000004,966922.7543471265,0.33333333333333337,130.22725115377025,141.44346340749564,130.22725115377025,0.9927138986070149,20.0,0.9999999999999998,90.0900900900901,1.4210854715202004e-14,90.09009009009009,90.09009009009009,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.9989989989989989,-0.018350691122169516,135.95107566148565,-267.6016562132256,654.3151206213348,921.9167768345604,2.9646372471540037,10.74062079184412,17.934999755300048,0.9927842196903672,0.012
rrest-syn101,105000,0.61635,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,95.0,20.000000000000004,966763.2815483522,0.33333333333333337,126.83100994242552,141.05652779266165,126.83100994242552,0.9931298925733633,20.0,0.9999999999999998,95.23809523809524,0.0,95.23809523809524,95.23809523809524,333,0.0,1.1102230246251565e-16,0.0,0.0,1.7900296550813168e-61,2.509019801215579e-60,0.07134378350517907,95.0,0.9974937343358395,-0.017008760804559323,134.13248828424273,-252.41068272162696,629.721691229118,882.132373950745,2.8501296860354106,9.925433892018548,17.830452805956952,0.9925880243789982,0.012723809523809524
rrest-syn102,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,100.0,20.000000000000004,966067.8031593421,0.33333333333333337,123.53957257128121,140.56335774590278,123.53957257128121,0.9934683375330758,20.0,0.9999999999999998,100.0,0.0,100.0,100.0,350,0.0,0.0,0.0,0.0,8.961142000120044e-59,4.9784122222889134e-60,18.0,100.0,1.0,-0.00603689368271965,132.32551434925935,-239.83319020773715,607.2278730113023,847.0610632190395,2.747093147815648,9.210787621386292,17.7426697680456,0.9981846398685201,0.013342857142857142
rrest-syn103,105000,0.36806,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,105.0,20.000000000000004,960188.5140979511,0.33333333333333337,120.37766183607395,140.19946626771278,120.37766183607395,0.9936953044230201,20.0,0.9999999999999998,105.26315789473685,0.0,105.26315789473685,105.26315789473685,369,0.0,1.1102230246251565e-16,0.0,9.230036063209308e-60,4.612818620725542e-59,1.0311657253340614e-58,0.44734018086483146,105.0,0.9974937343358395,0.04766903335432075,130.66497147055642,-234.8995159832815,582.1779810250124,817.0774970082939,2.6346210652134023,8.456592523151516,17.65308921898993,0.994708619688011,0.014066666666666667
rrest-syn104,105000,0.063859,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,110.0,20.000000000000004,965985.4258176117,0.33333333333333337,117.43089621645487,139.82314724733314,117.43089621645487,0.9941209373027657,20.0,0.9999999999999998,110.2941176470588,1.4210854715202004e-14,110.29411764705881,110.29411764705881,386,0.0,1.1102230246251565e-16,0.0,0.0,2.240285500030011e-59,1.2446030555722283e-60,18.0,110.0,0.9973262032085564,-0.0059371345044570865,129.1133762575142,-232.82945638663773,559.457172276022,792.2866286626597,2.5341263380144867,7.813494866507591,17.57224823105992,0.9953597486748037,0.01562857142857143
rrest-syn105,105000,0.081217,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,115.0,20.000000000000004,962101.7609464342,0.33333333333333337,114.35363674465307,139.34544558473834,114.35363674465307,0.9944419963938097,20.0,0.9999999999999998,115.38461538461539,0.0,115.38461538461539,115.38461538461539,404,0.0,1.1102230246251565e-16,0.0,1.58377832594254e-59,4.818259027132154e-59,9.289695958677862e-59,0.5186670315761231,115.0,0.9966555183946488,0.03134205010105874,127.46353686447706,-229.53507085663654,541.0582061679695,770.5932770246061,2.4272202840332833,7.154998026288634,17.49969499694562,0.995212163811993,0.016876190476190475
rrest-syn106,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,120.0,20.000000000000004,965132.2317668757,0.33333333333333337,111.46038019831059,138.7418691662077,111.46038019831059,0.9946239690565258,20.0,0.9999999999999998,120.0,0.0,120.0,120.0,420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,1.0,0.0018473602938206006,125.84260528619308,-226.26106264748222,525.0655672791,751.3266299265822,2.333129028298545,6.598871375271509,17.437897701267744,0.9980118681683695,0.018657142857142858
rrest-syn107,105000,0.39688,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,125.0,20.000000000000004,962935.134299564,0.33333333333333337,108.56150061106045,138.28101451052532,108.56150061106045,0.9948386658482916,20.0,0.9999999999999998,124.99881310709571,0.024783051427857278,124.48132780082987,125.0,438,9.578262852211523e-05,9.556344630581746e-05,0.0,0.00036957192803919276,0.0010371131930165718,0.0019615759538734513,0.5287142672036853,125.0,0.9999905048567657,0.020666267033319585,124.31258577078694,-222.8358202695948,506.4772082568945,729.3130285264893,2.231320965984803,6.013674500249726,17.37337546885979,0.9952142790789881,0.02060952380952381
rrest-syn108,105000,0.40818,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,130.0,20.000000000000004,963221.1252169539,0.33333333333333337,105.8745434609479,138.11803543961653,105.8745434609479,0.9950727740073105,20.0,0.9999999999999998,130.43478260869568,2.842170943040401e-14,130.43478260869566,130.43478260869566,457,0.0,5.551115123125783e-17,0.0,2.307509015802327e-60,1.1532046551813854e-59,2.5779143133351534e-59,0.44734018086483146,130.0,0.9966555183946486,0.01797188671863672,123.05691842357479,-220.65206459759463,491.85216906534293,712.5042336629376,2.13635197374301,5.47505046908187,17.301066404986955,0.9953832766377626,0.0208
rrest-syn109,105000,0.016376,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,135.0,20.000000000000004,964272.2317118396,0.33333333333333337,103.154533503419,137.66510577971576,103.154533503419,0.995264635241529,20.0,0.9999999999999998,135.1351351351352,5.684341886080802e-14,135.13513513513513,135.13513513513513,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.9989989989989986,0.009738206520338601,121.63991745514996,-217.0433616793566,476.2709312901089,693.3142929694654,2.053158893624395,5.017865601241651,17.249199668630325,0.9960878431777419,0.019933333333333334
rrest-syn110,105000,0.28545,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,140.0,20.000000000000004,963102.4570116438,0.33333333333333337,100.42705949368438,137.25864711574306,100.42705949368438,0.9954131968850133,20.0,0.9999999999999998,140.1869158878505,2.842170943040401e-14,140.18691588785046,140.18691588785046,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.9986648865153537,0.019005938264674973,120.26123674215594,-213.61242321689397,458.8770488538183,672.4894720707123,1.9708938476308797,4.566430658751083,17.19066197630303,0.9970498567587179,0.020123809523809523
rrest-syn111,105000,0.22201,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,145.0,20.000000000000004,961573.7197573027,0.33333333333333337,97.54374141567033,136.92373700489398,97.54374141567033,0.9955426943954796,20.0,0.9999999999999998,145.6310679611651,2.842170943040401e-14,145.63106796116506,145.63106796116506,510,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,145.0,0.9956478071643787,0.03444261935376342,118.87575459129212,-209.64838876918563,442.8425258165824,652.490914585768,1.8850705199871232,4.112203844275036,17.13050585977704,0.9977025025045323,0.02018095238095238
rrest-syn112,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,150.0,20.000000000000004,964361.2288388362,0.33333333333333337,95.0542889817297,136.45621716059352,95.0542889817297,0.9957307597043877,20.0,0.9999999999999998,150.0,0.0,150.0,150.0,525,0.0,0.0,0.0,3.95944581485635e-60,1.2045647567830385e-59,2.3224239896694656e-59,0.5186670315761231,150.0,1.0,0.008411777093122259,117.59170248154759,-206.1871734833032,427.53694968434615,633.7241231676494,1.8231622259798133,3.789881619331802,17.086008711887764,0.9969697027326079,0.02000952380952381
rrest-syn113,105000,0.13673,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,155.0,20.000000000000004,964784.3171048994,0.33333333333333337,92.33113007408245,136.10933000130717,92.33113007408245,0.9958764982235474,20.0,0.9999999999999998,81.03068079920088,10.196799492470594,77.720207253886,119.04761904761905,281,0.08040649414739627,0.06802016357714251,17.5,4.707290192013112,250.50619899714232,517.7689483749814,0.48381850588637343,155.0,0.522778585801296,0.004191045929385135,116.29872586738696,-202.29107714595975,415.9510936143761,618.2421707603359,1.748488682107788,3.4159480915995752,17.02823424485157,0.9976789860849075,0.02080952380952381
rrest-syn114,105000,0.39192,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,160.0,20.000000000000004,962804.4774750397,0.33333333333333337,89.97914916758062,135.82232302751487,89.97914916758062,0.9960035245302336,20.0,0.9999999999999998,80.41732095385026,2.6830486549336667,80.21390374331551,122.95081967213115,282,0.01907803523876158,0.016883336416210856,1.0676156583629894,6.384512519447177,17.344507545028165,26.23868200457227,0.6610281546156078,160.0,0.5026082559615641,0.02220562727808808,115.20405857660717,-198.67671437330367,406.70350288066936,605.380217253973,1.6922148119388423,3.1373893221533127,16.972832941976574,0.9971307659570319,0.02140952380952381
rrest-syn115,105000,0.88405,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,165.0,20.000000000000004,965342.8107042224,0.33333333333333337,87.52189638818216,135.55018818267047,87.52189638818216,0.99613208505645,20.0,0.9999999999999998,86.95992439116863,11.620229904193273,82.87292817679558,127.11864406779662,301,0.08135277651986833,0.06803145808292578,20.333333333333332,1.5503443156616412,362.8341892090386,427.7634048392663,0.8482123180812414,165.0,0.5270298447949614,-0.001530247502543257,114.09192754424055,-198.71824979008298,397.6267383647467,596.3449881548297,1.634931908336262,2.8689846439299,16.921532563326256,0.9976128662824097,0.022085714285714285
rrest-syn116,105000,0.36416,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,170.0,20.000000000000004,963783.4596365205,0.33333333333333337,84.97158153031707,134.9244584919054,84.97158153031707,0.9962316698486455,20.0,0.9999999999999998,92.13692339618068,14.56907146220956,85.22727272727273,130.43478260869566,317,0.10124708108667342,0.08064292209781115,34.177215189873415,6.5622432789646465,78.09347092879675,1014.8932479948282,0.07694747312891247,170.0,0.5419819023304746,0.01239156114894888,112.74923284339286,-199.1279183788002,388.1395124288924,587.2674308076926,1.5834733458551582,2.629053578324956,16.883490422362275,0.9967081247281646,0.022723809523809525
rrest-syn117,105000,0.085072,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,175.0,20.000000000000004,964391.1751571172,0.33333333333333337,82.46576862829187,134.4107743951307,82.46576862829187,0.9963393301412045,20.0,0.9999999999999998,97.9705153917016,17.196847493047326,87.71929824561403,134.52914798206277,335,0.11841176185390262,0.08910459419501636,48.80239520958084,2.833565425923089,249.53302338114176,890.9313949828357,0.2800810755871378,175.0,0.5598315165240091,0.007701437807982291,111.50528958264151,-199.08962075137015,378.9624730748506,578.0520938262207,1.5295059668717996,2.3978465307926973,16.848461356405057,0.9979014181107204,0.02338095238095238
rrest-syn118,105000,0.40804,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,180.0,20.000000000000004,963402.3710305392,0.33333333333333337,80.34928756818778,134.2076601388731,80.34928756818778,0.9964437906928345,20.0,0.9999999999999998,102.56763794171363,18.571315262166184,90.09009009009009,138.88888888888889,350,0.12413345617732853,0.09015891750311388,56.73352435530086,18.26065570925551,40.525561911488325,1346.9239333061612,0.03008749114139967,180.0,0.5698202107872979,0.016327742930692318,110.60674433886959,-199.54978610772716,370.70390421053287,570.25369031826,1.4862885833305142,2.217133638913383,16.799711281083333,0.9975004695374959,0.024095238095238097
rrest-syn119,105000,0.99826,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,185.0,20.000000000000004,965353.097744756,0.33333333333333337,78.12748945563155,133.66704445989973,78.12748945563155,0.9965131967042349,20.0,0.9999999999999998,102.20255946026259,17.492036728864814,92.5925925925926,142.18009478672985,350,0.10592064911076585,0.0813914008158365,43.26647564469914,6.462613500377582,100.81859933976088,943.8499165748643,0.10681634608351862,185.0,0.5524462673527708,-0.0021094872536662652,109.47781368601585,-199.06303741689536,364.7200606218454,563.7830980387407,1.4435365737723482,2.050503620495064,16.77618303380405,0.996909367002019,0.024676190476190477
rrest-syn120,105000,0.13319,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,190.0,20.000000000000004,960935.4831350482,0.33333333333333337,75.69071011642797,133.22035897717222,75.69071011642797,0.996588101779589,20.0,0.9999999999999998,101.7622575714014,14.980710215923843,95.54140127388536,146.34146341463415,351,0.08019396257348695,0.06605660503982744,27.142857142857142,7.656393652652334,237.6443636307169,452.5898314140678,0.5250766745868392,190.0,0.5355908293231653,0.041174249477317286,108.34377219899851,-198.63663126610106,355.6461280763512,554.2827593424522,1.381429393058275,1.8160624739910594,16.737328528306147,0.9968400185502352,0.025476190476190475
rrest-syn121,105000,0.79176,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,195.0,20.000000000000004,965892.8769313309,0.33333333333333337,73.68678915220538,132.86674768136356,73.68678915220538,0.9967067485959643,20.0,0.9999999999999998,101.02857359159879,10.969945601667545,98.03921568627452,150.0,351,0.05273646433433991,0.04618303425567905,12.571428571428573,8.744236454702977,138.12687477987214,200.85270157142028,0.6877023495287976,195.0,0.518095249187686,-0.007795721785006251,107.43210757087954,-197.75973217292434,350.2811500173463,548.0408821902706,1.3377141700797182,1.6617721581745029,16.708414156116742,0.9968174312442877,0.026123809523809525
rrest-syn122,105000,-0.0022603,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,BW,20.0,200.0,20.000000000000004,963746.0766726097,0.33333333333333337,71.8444994487691,132.2766155452628,71.8444994487691,0.9967759036252891,20.0,0.9999999999999998,99.90448901623688,1.7817342985843012,66.66666666666667,100.0,350,0.016081688022566924,0.01603560868725871,0.28653295128939826,19.714585216073324,53.50871626615498,79.24945513582793,0.6751934909135318,200.0,0.4995224450811844,0.013711218589643717,106.43950143936901,-196.0762173512758,343.00603537548477,539.0822527267605,1.2966208958631755,1.5222000741645294,16.692846366968755,0.9973046863492451,0.02666666666666667
rrest-syn123,105000,0.061299999999999244,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,30.0,30.0,28594139.976270057,0.5,1507.3578019645088,1440.1389458034957,1507.3578019645088,0.9841860626259115,20.0,0.5,92.89401923310457,15.30346208225596,71.09004739336493,104.52961672473869,314,0.21554605671202284,0.12435528296502173,66.45367412140575,1.333352008587638,2.6506882271219623,13.75112679980901,0.19276152897948537,30.0,-1.0964673077701526,-0.14015559127259947,1474.1315590426777,-5151.537585394402,7817.81022615382,12969.347811548221,2.934385845267121,10.41044900581898,23.55323821572096,0.9606658546201136,0.006
rrest-syn124,105000,4.50959,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,35.0,35.142857142857146,24019409.06622461,0.5857142857142857,1543.5880402425773,1461.8179339562507,1543.5880402425773,0.9830056713828945,20.0,0.24285714285714266,106.80712119006257,13.402156123277205,85.9598853868195,120.48192771084338,367,0.13255842857510558,0.07653516876761816,80.87431693989072,0.051061061604908226,0.5742249185967946,46.63775483003082,0.012312447730160494,35.0,-1.0516320340017877,-0.16750691321852917,1503.2590731430657,-4759.692338162502,8306.320024721726,13066.012362884228,3.202505595201385,12.93131730941686,22.45235116000313,0.9693548687293186,0.007
rrest-syn125,105000,0.0409000000000006,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,40.0,40.00000000000001,38924539.25872913,0.6666666666666667,1553.6853035073664,1461.4908343419588,1553.6853035073664,0.9887478806689498,20.0,-4.440892098500626e-16,96.75612286233137,40.06280632514154,56.497175141242934,136.986301369863,280,0.6220088018993685,0.31100320709404233,99.6415770609319,12.480690560234635,18.072265036153595,49.96699274292638,0.36168406470113235,40.0,-0.4189030715582842,-0.8128112609668102,1508.2925479732385,-4145.120502173797,8309.465174888523,12454.58567706232,3.490300763306414,15.286103037790912,21.504488380379993,0.9982890922001557,0.005352380952380952
rrest-syn126,105000,3.0915,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,45.0,45.142857142857146,32776108.763164174,0.7523809523809525,1561.4162902291985,1455.7298901976753,1561.4162902291985,0.9867103385518392,20.0,-0.25714285714285734,45.045045045045036,7.105427357601002e-15,45.04504504504504,45.04504504504504,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.9989989989989992,0.3925504077478679,1509.498292572278,-4061.5843213545495,8823.90704899659,12885.491370351141,3.6626769206910743,16.745210627982694,20.692295562166798,0.979043805252266,0.006009523809523809
rrest-syn127,105000,0.02859999999999996,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,50.0,50.0,40405384.34755977,0.8333333333333334,1549.6490366631451,1447.3340389496939,1549.6490366631451,0.9860611842279023,20.0,-0.5,50.0,0.0,50.0,50.0,175,0.0,0.0,0.0,4.546418014592993e-59,8.890389575289613e-59,3.857255488072177e-58,0.23048485128302854,50.0,1.0,-0.7584625755186809,1499.3644289945153,-3825.8582350511333,8740.179470852177,12566.03770590331,3.7151571443676845,17.058976972447642,20.050349128881724,0.9808908316825262,0.006685714285714285
rrest-syn128,105000,3.0496,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,55.0,55.142857142857146,33305105.07240291,0.9190476190476191,1533.304265035928,1440.7442453815956,1533.304265035928,0.9865768426721754,20.0,-0.7571428571428573,55.045871559633035,1.4210854715202004e-14,55.04587155963302,55.04587155963302,193,0.0,0.0,0.0,0.0,8.961142000120044e-59,4.9784122222889134e-60,18.0,55.0,0.9991659716430358,0.4711348762311256,1487.7442199290729,-3638.255793117869,8665.31202392042,12303.567817038289,3.7041759155012577,16.825989375562298,19.52755838382211,0.9806063964430567,0.007342857142857143
rrest-syn129,105000,0.02039999999999953,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,60.0,60.0,40641167.92152594,1.0,1506.9026213642176,1434.2417449700906,1506.9026213642176,0.9876580678000116,20.0,-1.0,59.99958545288726,0.09786062011039713,59.880239520958085,60.120240480961925,210,0.0028250255274544418,0.0016310105788573518,0.0,0.00020237383684115876,0.0007067065317038142,0.4322652109408911,0.0016348910664486735,60.0,0.9999930908814544,-0.6174804510828119,1471.0208210640785,-3492.578436536252,8309.785432681947,11802.3638692182,3.6488430248031687,16.28309403320789,19.123426953456516,0.9994441481497205,0.008028571428571428
rrest-syn130,105000,1.7141000000000002,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,65.0,65.14285714285715,37034734.75275055,1.0857142857142859,1478.9911865242216,1429.554675474917,1478.9911865242216,0.9886292610357474,20.0,-1.2571428571428576,65.07592190889373,2.842170943040401e-14,65.0759219088937,65.0759219088937,228,0.0,1.1102230246251565e-16,0.0,0.0,2.240285500030011e-59,1.2446030555722283e-60,18.0,65.0,0.9988319706324041,0.5295821903685637,1454.4829355536997,-3349.064707899573,8260.960251714798,11610.024959614371,3.564635951586346,15.527178292498643,18.791642749418035,0.9853418274417394,0.008685714285714286
rrest-syn131,105000,6.9901,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,70.0,70.0,33846186.089473836,1.1666666666666667,1445.0275222521882,1422.8549588374901,1445.0275222521882,0.9897682166409018,20.0,-1.5,70.09345794392526,2.842170943040401e-14,70.09345794392523,70.09345794392523,245,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,70.0,0.9986648865153535,-0.22796637957135002,1433.9840867305982,-3203.701602905259,7981.5674300456385,11185.269032950897,3.465576171239879,14.695701123800763,18.53441298062602,0.9859001035013935,0.009352380952380952
rrest-syn132,105000,4.385597000000001,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,75.0,75.14285714285715,25960098.704129532,1.2523809523809526,1412.3889641716303,1418.7677235685694,1412.3889641716303,0.990249639323988,20.0,-1.7571428571428576,75.0,0.0,75.0,75.0,263,0.0,1.1102230246251565e-16,0.0,1.58377832594254e-59,4.818259027132154e-59,9.289695958677862e-59,0.5186670315761231,75.0,1.0,0.29349905833162077,1415.5819215833267,-3066.8127641359533,7699.587669407671,10766.400433543624,3.355062196734076,13.787051558026558,18.322431464032004,0.9873420977715397,0.01
rrest-syn133,105000,0.010200000000000209,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,80.0,80.00000000000001,40721189.113918155,1.3333333333333335,1376.0949779269738,1413.8254619727084,1376.0949779269738,0.9910487579068692,20.0,-2.000000000000001,80.0,0.0,80.0,80.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,-0.3528292003469691,1395.087757224616,-2933.173018667783,7324.776194380453,10257.949213048236,3.243062541825656,12.90661784141063,18.155957489131847,0.9997613602828108,0.010676190476190476
rrest-syn134,105000,8.0637,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,85.0,85.14285714285715,35038327.79950973,1.4190476190476191,1341.3161225636054,1409.7369352352423,1341.3161225636054,0.9918917774302407,20.0,-2.2571428571428576,85.22727272727273,0.0,85.22727272727273,85.22727272727273,298,0.0,1.1102230246251565e-16,0.0,0.0,1.7900296550813168e-61,2.509019801215579e-60,0.07134378350517907,85.0,0.997326203208556,-0.3462344565418429,1375.951860956514,-2805.98616733907,7121.1275975024355,9927.113764841506,3.1260017886897695,12.003147241482981,18.01043747805865,0.9917019333820842,0.011371428571428572
rrest-syn135,105000,7.422000000000001,500,"Pleth, simulated finger PPG; and II, simulated ECG",500,AM,20.0,90.0,89.71428571428572,8214923.339220126,1.4952380952380955,1306.2670167973922,1404.224294650384,1306.2670167973922,0.9924562677647879,20.0,-2.485714285714286,90.0900900900901,1.4210854715202004e-14,90.09009009009009,90.09009009009009,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.9989989989989989,-0.3294983322569954,1356.1303920147823,-2686.6966312232175,6852.271414924259,9538.968046147476,3.0117114802888647,11.161328336415314,17.89259705199462,0.990302749541466,0.012019047619047618
